nid,location,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,scores_teaching,scores_research,scores_citations,scores_industry_income,scores_international_outlook,member_level,public,private,subjects_offered lenth,rank
622998,54,29481.0,0.02,10.9,27.9,20.0,28.1,32.8,37.9,1,False,False,35,1200-1400
131325,14,10853.0,0.03,14.7,18.0,10.4,47.2,17.9,37.0,0,False,False,19,1200-1400
589292,28,1086.0,0.01,0.8,30.3,10.9,43.9,43.3,20.4,0,False,False,2,1200-1400
661046,41,8929.0,0.09,9.1,31.3,16.1,35.2,17.3,33.0,0,False,False,23,1200-1400
696481,38,10363.0,0.01,33.4,24.5,10.8,47.0,24.3,49.0,0,False,False,10,1200-1400
609414,28,4654.0,0.05,14.7,27.0,23.1,28.6,68.1,38.7,0,False,False,15,1200-1400
705371,2,8121.0,0.02,20.5,17.4,17.9,49.8,20.4,59.4,0,False,False,25,1200-1400
639029,37,37637.0,0.01,11.6,22.4,10.9,35.8,26.3,50.8,11,False,False,34,1200-1400
131687,56,5196.0,0.01,13.3,18.6,13.1,42.4,51.7,41.2,0,False,False,22,1200-1400
131413,28,28585.0,0.05,16.3,18.1,12.8,45.9,45.6,31.5,0,False,False,36,1200-1400
131742,28,7467.0,0.02,9.6,29.6,21.4,25.6,88.7,25.5,0,False,False,15,1200-1400
712,28,8823.0,0.06,10.4,30.0,16.1,26.5,50.8,35.6,6,False,False,35,1200-1400
131398,28,2580.0,0.09,10.5,31.2,17.3,21.9,52.2,45.4,0,False,False,8,1200-1400
131726,28,17783.0,0.04,23.7,22.9,24.8,25.5,73.5,30.5,0,False,False,18,1200-1400
589364,11,9234.0,0.12,19.4,21.3,21.3,37.1,27.6,54.0,0,False,False,14,1200-1400
131816,28,1986.0,0.14,10.5,29.1,21.2,21.5,81.2,44.4,0,False,False,10,1200-1400
678543,43,20058.0,0.01,23.8,15.1,13.2,48.4,36.9,38.2,0,False,False,20,1200-1400
621585,53,15438.0,0.09,20.8,15.0,15.6,40.9,43.7,46.3,0,False,False,26,1200-1400
623793,53,3190.0,0.08,9.4,25.3,26.7,19.3,64.7,27.9,0,False,False,29,1200-1400
131776,6,9338.0,0.0,20.4,31.8,18.6,23.1,36.3,29.0,0,False,False,31,1200-1400
626166,8,30323.0,0.01,27.9,12.5,14.2,44.0,19.2,55.7,0,False,False,11,1200-1400
313017,49,12404.0,0.13,19.5,19.5,15.7,34.6,37.1,53.9,1,False,False,26,1200-1400
625290,10,23440.0,0.01,21.5,13.1,9.4,56.5,18.1,39.4,0,False,False,24,1200-1400
584745,8,16511.0,0.04,15.6,17.4,11.7,50.6,22.1,52.2,0,False,False,20,1200-1400
717953,37,49985.0,0.01,29.9,10.5,9.0,58.4,20.6,52.2,0,False,False,36,1200-1400
584718,6,21548.0,0.01,28.2,16.4,16.1,39.4,26.3,45.7,0,False,False,18,1200-1400
131706,6,32845.0,0.07,11.9,34.2,17.0,28.1,47.6,34.0,0,False,False,34,1200-1400
719226,49,5067.0,0.04,13.1,22.1,14.1,39.8,18.0,47.1,0,False,False,18,1400-1500
131442,13,7924.0,0.02,9.4,23.0,11.3,44.3,18.9,65.3,0,False,False,30,1400-1500
621591,22,30217.0,0.04,7.3,27.7,14.1,34.9,27.9,60.1,6,False,False,33,1400-1500
623652,22,42964.0,0.04,8.5,30.9,21.8,26.2,56.4,44.0,0,False,False,34,1400-1500
624183,22,20121.0,0.01,15.0,16.3,9.2,58.2,17.6,31.2,0,False,False,20,1400-1500
690685,22,27868.0,0.02,16.9,20.0,22.0,33.8,49.7,37.3,0,False,False,34,1400-1500
621624,0,27880.0,0.01,18.9,27.7,9.8,46.7,17.1,37.2,0,False,False,30,1400-1500
632025,16,13991.0,0.12,30.2,16.6,17.2,36.2,60.8,69.3,0,False,False,27,1400-1500
589355,37,8450.0,0.08,9.6,31.8,11.7,25.6,30.7,70.4,0,False,False,33,1400-1500
625668,30,12296.0,0.13,15.8,30.2,20.9,25.0,73.3,61.5,0,False,False,26,1400-1500
625671,30,15035.0,0.07,15.8,23.1,15.7,34.6,29.4,47.5,0,False,False,21,1400-1500
131640,49,15383.0,0.06,12.5,24.5,17.6,43.1,41.8,37.2,0,False,False,32,1400-1500
623679,24,28185.0,0.01,12.7,20.3,8.7,43.4,34.7,30.3,0,False,False,29,1400-1500
632022,16,26295.0,0.13,26.8,15.1,14.1,43.6,48.1,64.8,0,False,False,29,1400-1500
131797,10,37067.0,0.0,18.1,19.0,19.7,34.7,40.5,39.7,0,False,False,34,1400-1500
625578,8,7978.0,0.02,13.3,18.5,9.5,43.5,17.4,53.6,0,False,False,16,1400-1500
633090,52,17909.0,0.29,6.3,24.3,13.5,33.4,29.2,85.4,0,False,False,15,1400-1500
723745,38,6532.0,0.0,23.7,14.1,11.5,57.2,18.0,49.1,0,False,False,20,1400-1500
715405,35,44140.0,0.0,24.1,18.6,8.6,50.6,17.7,36.6,0,False,False,34,1400-1500
625998,37,16961.0,0.05,23.2,15.3,12.8,52.3,21.0,61.1,0,False,False,34,1400-1500
131799,6,41767.0,0.01,13.6,31.3,15.5,27.5,28.9,36.6,0,False,False,35,1400-1500
633072,49,8080.0,0.05,13.8,21.4,15.9,42.8,33.3,38.0,0,False,False,36,1400-1500
633042,49,18592.0,0.11,17.4,21.0,20.1,42.6,30.9,44.9,0,False,False,31,1400-1500
131697,11,4505.0,0.29,9.5,36.7,15.1,27.2,54.3,54.6,0,False,False,13,1400-1500
719221,4,29339.0,0.0,25.0,15.6,9.3,50.0,21.8,54.5,0,False,False,29,1400-1500
584712,8,30363.0,0.02,17.9,18.2,17.0,38.5,48.0,51.3,0,False,False,36,1400-1500
701734,24,22768.0,0.01,10.7,22.5,8.2,60.4,15.9,30.7,0,False,False,33,1400-1500
623421,38,12720.0,0.02,12.5,19.5,9.6,54.6,27.7,50.5,0,False,False,15,1400-1500
638552,42,7991.0,0.15,13.7,21.9,18.9,34.4,23.7,53.8,0,False,False,32,1400-1500
631998,16,24095.0,0.13,31.0,20.5,15.8,40.2,49.9,71.1,0,False,False,33,1400-1500
626013,41,18016.0,0.03,11.6,24.8,15.4,33.2,26.0,36.5,0,False,False,23,1400-1500
624732,23,18681.0,0.01,33.7,23.8,17.6,45.9,33.3,25.1,0,False,False,31,1400-1500
715195,56,24687.0,0.13,7.5,46.1,6.1,25.6,16.9,30.8,0,False,False,36,1400-1500
705869,35,48837.0,0.0,36.3,15.9,9.3,48.7,17.4,40.2,0,False,False,34,1400-1500
131284,18,34419.0,0.03,42.2,14.4,14.9,53.3,48.0,39.7,0,False,False,28,1400-1500
638498,16,8150.0,0.13,21.3,21.9,12.4,35.1,26.9,69.3,0,False,False,31,1400-1500
621492,8,7761.0,0.0,24.6,12.9,9.4,54.3,16.6,50.0,0,False,False,25,1400-1500
633066,49,15862.0,0.08,17.1,21.4,16.9,44.1,31.2,43.3,0,False,False,36,1400-1500
633021,49,10548.0,0.05,12.8,23.2,16.2,43.5,62.8,36.6,0,False,False,25,1400-1500
131391,18,11970.0,0.04,57.8,16.7,17.6,42.3,26.1,25.4,0,False,False,13,1400-1500
623016,49,35900.0,0.06,12.9,22.0,16.7,42.4,52.0,41.6,0,False,False,32,1400-1500
659912,55,18156.0,0.02,15.4,27.5,9.5,43.5,21.8,45.6,0,False,False,23,1400-1500
670545,23,3598.0,0.03,23.5,13.2,15.6,57.7,32.1,40.0,0,False,False,13,1400-1500
131610,37,13011.0,0.12,13.8,21.3,18.0,39.2,45.8,37.6,0,False,False,30,1400-1500
707927,37,9070.0,0.09,25.9,29.4,14.5,42.7,42.3,40.4,0,False,False,32,1400-1500
623892,23,12336.0,0.04,28.1,23.4,16.5,40.2,32.5,29.8,0,False,False,34,1400-1500
715414,43,4446.0,0.13,9.9,26.6,10.1,52.1,21.2,38.9,0,False,False,2,1400-1500
131421,55,21342.0,0.01,9.4,31.7,10.5,40.4,29.2,46.0,0,False,False,22,1400-1500
593330,60,13744.0,0.05,17.2,18.4,15.3,51.8,39.5,36.9,0,True,False,28,1400-1500
587628,35,43168.0,0.01,11.4,29.4,10.4,36.7,19.2,39.4,0,False,False,35,1400-1500
131824,59,10520.0,0.38,17.4,18.1,11.0,42.5,18.4,80.4,0,False,False,27,1400-1500
662389,20,4675.0,0.06,17.7,23.1,22.2,27.2,31.9,36.7,0,False,False,19,1400-1500
625056,50,24511.0,0.0,27.4,12.5,10.6,56.8,28.2,40.6,0,False,False,34,1400-1500
623919,37,38978.0,0.01,13.2,24.3,10.7,39.0,34.4,47.6,0,False,False,32,1400-1500
632052,16,31760.0,0.14,24.9,22.8,13.7,40.1,50.1,58.4,0,False,False,36,1400-1500
646154,14,31527.0,0.01,48.7,14.6,9.1,61.5,18.3,49.7,0,False,False,21,1400-1500
685615,9,27612.0,0.01,10.6,23.4,11.3,44.3,48.6,25.9,0,False,False,19,1400-1500
625326,23,1740.0,0.02,10.9,36.5,20.8,28.2,27.1,32.5,0,False,False,4,1400-1500
131710,47,233279.0,0.01,73.7,22.5,13.8,48.1,25.3,39.9,0,False,False,33,1400-1500
131736,59,16130.0,0.26,16.5,18.1,12.1,38.7,49.8,78.6,0,False,False,24,1400-1500
623535,37,19113.0,0.03,15.6,21.0,16.0,43.3,25.7,35.1,0,False,False,33,1400-1500
131796,59,14080.0,0.46,14.2,19.3,9.7,36.5,34.8,73.0,0,False,False,19,1400-1500
625482,8,10554.0,0.03,31.6,11.3,21.3,48.2,19.9,56.2,0,False,False,29,1400-1500
623052,16,4296.0,0.19,15.9,33.7,12.1,28.4,58.7,84.4,0,False,False,23,1400-1500
691828,16,3114.0,0.24,19.0,29.9,12.7,26.0,41.2,76.2,0,False,False,1,1400-1500
629910,60,27613.0,0.03,20.4,18.2,9.3,45.8,19.3,45.5,0,False,False,33,1400-1500
131459,40,54781.0,0.0,11.1,25.3,16.9,35.0,26.9,37.9,0,False,False,36,1400-1500
660830,18,26405.0,0.03,28.4,15.1,14.7,55.8,42.3,38.4,0,False,False,36,1400-1500
589241,28,8890.0,0.03,10.7,27.4,15.1,29.2,66.2,33.1,0,False,False,34,1400-1500
638555,42,7527.0,0.08,10.7,22.0,16.4,47.2,36.0,41.2,0,False,False,27,1400-1500
131665,27,16020.0,0.05,39.3,14.6,19.2,49.4,38.0,52.4,0,False,False,24,1400-1500
632466,49,21960.0,0.08,10.5,25.4,14.8,38.5,42.1,40.2,0,False,False,33,1400-1500
131333,11,11398.0,0.05,13.6,21.3,17.8,37.4,33.8,35.4,0,False,False,26,1400-1500
131311,59,7435.0,0.12,17.3,19.5,16.0,43.7,18.8,64.9,0,False,False,21,1400-1500
131471,59,7300.0,0.16,17.0,17.6,12.0,38.0,23.2,59.9,0,False,False,24,1400-1500
623118,41,17796.0,0.08,15.9,23.8,21.4,36.4,31.2,44.9,0,False,False,26,1400-1500
589178,37,59109.0,0.04,15.2,26.0,16.6,42.3,67.6,30.9,0,False,False,36,1400-1500
587961,49,40905.0,0.06,18.3,17.1,14.4,47.8,47.0,38.6,0,False,False,31,1400-1500
705080,43,5463.0,0.09,17.2,18.4,9.5,55.3,20.5,40.8,0,False,False,3,1400-1500
625212,21,15625.0,0.0,20.3,29.6,10.3,45.7,20.0,18.2,0,False,False,18,1400-1500
606420,21,10345.0,0.02,14.8,18.0,10.7,57.4,30.9,27.6,0,False,False,14,1400-1500
625908,61,64921.0,0.0,18.9,18.6,12.0,51.8,24.6,47.2,0,False,False,34,1400-1500
623544,37,8264.0,0.14,12.5,21.5,17.3,31.7,46.1,48.1,0,False,False,12,1400-1500
688741,21,4487.0,0.02,15.4,28.2,12.7,41.7,41.8,19.8,0,False,False,1,1400-1500
131319,11,11490.0,0.13,15.3,24.8,21.1,31.7,43.3,50.6,11,False,False,16,1400-1500
131705,37,8217.0,0.15,10.8,23.6,12.6,31.2,20.3,60.9,0,False,False,21,1400-1500
695770,54,9699.0,0.02,13.7,20.3,14.6,51.7,17.7,43.6,6,False,False,26,1400-1500
685333,41,16713.0,0.08,13.7,19.3,12.5,41.2,29.2,34.6,0,False,False,12,1400-1500
989,41,22996.0,0.08,10.9,25.7,17.6,30.8,54.9,32.8,0,False,False,12,1400-1500
593099,60,15111.0,0.08,20.0,26.0,17.4,41.2,43.5,43.9,0,True,False,33,1400-1500
131390,43,15158.0,0.06,20.7,19.6,12.8,48.0,18.9,36.2,0,False,False,27,1400-1500
728373,48,10202.0,0.18,15.6,18.7,10.4,41.6,20.1,83.0,0,False,False,13,1400-1500
622977,41,21269.0,0.07,18.9,20.2,18.5,34.1,57.6,33.7,0,False,False,13,1400-1500
623145,9,23955.0,0.01,15.6,15.7,11.8,51.3,49.3,23.5,0,False,False,16,1400-1500
587829,9,36578.0,0.0,20.5,18.5,16.7,50.7,52.6,21.7,0,False,False,26,1400-1500
685591,9,14390.0,0.03,18.1,16.5,16.6,50.9,32.5,21.3,0,False,False,4,1400-1500
589193,28,8647.0,0.02,9.0,28.1,15.4,25.5,71.6,32.3,0,False,False,35,1400-1500
625005,23,5873.0,0.01,25.6,15.2,15.2,47.8,27.6,22.7,0,False,False,22,1400-1500
587751,23,13649.0,0.03,29.9,24.3,18.0,45.2,41.4,36.8,0,False,False,31,1400-1500
955,28,9568.0,0.08,13.7,24.8,23.1,21.6,76.2,35.7,0,False,False,32,1400-1500
621597,9,28628.0,0.02,15.8,17.0,20.0,48.5,74.1,23.0,0,False,False,30,1500-1600
709484,32,117968.0,0.01,85.8,20.8,10.4,38.1,20.0,29.5,0,False,False,31,1500-1600
587874,21,6220.0,0.07,7.6,44.7,9.7,17.9,26.4,28.6,0,False,False,29,1500-1600
670416,56,3178.0,0.06,7.2,27.1,12.8,24.2,21.8,34.5,0,False,False,6,1500-1600
731607,56,4354.0,0.0,13.1,17.1,8.7,28.1,16.5,19.9,0,False,False,11,1500-1600
593459,60,7044.0,0.06,12.1,24.1,7.7,28.4,17.0,32.5,0,False,True,28,1500-1600
624669,56,21336.0,0.05,34.0,13.6,9.8,23.5,21.0,25.1,0,False,False,24,1500-1600
609471,28,5035.0,0.04,10.8,26.7,13.9,18.6,41.5,27.8,0,False,False,19,1500-1600
624789,56,20546.0,0.09,23.0,11.8,9.1,23.1,19.9,28.6,0,False,False,32,1500-1600
625287,8,7095.0,0.02,20.7,13.8,14.7,22.2,15.7,37.3,0,False,False,18,1500-1600
131673,43,24049.0,0.08,21.2,19.0,12.0,30.8,38.1,40.1,0,False,False,24,1500-1600
675459,24,25235.0,0.0,29.4,11.2,8.3,17.3,18.8,23.3,0,False,False,18,1500-1600
131542,23,14874.0,0.03,27.8,29.0,14.6,29.8,22.9,29.9,0,False,False,16,1500-1600
622839,24,10806.0,0.0,13.0,17.7,8.4,23.2,16.0,34.1,0,False,False,15,1500-1600
696559,24,7404.0,0.0,7.0,26.9,9.4,29.1,21.5,22.3,0,False,False,18,1500-1600
587730,44,9032.0,0.28,18.5,21.9,17.6,16.4,24.9,64.0,0,False,False,29,1500-1600
131615,56,11139.0,0.52,30.2,12.9,11.5,27.3,20.1,53.6,0,False,False,17,1500-1600
622260,23,10105.0,0.02,28.5,23.6,16.4,28.1,24.1,31.0,0,False,False,22,1500-1600
131389,56,11319.0,0.06,6.7,18.1,12.3,30.7,32.3,35.1,0,False,False,36,1500-1600
715420,56,23081.0,0.11,22.3,18.6,12.9,28.2,23.5,33.2,0,False,False,25,1500-1600
131336,10,14046.0,0.01,12.5,18.2,8.0,32.7,16.4,50.9,0,False,False,23,1500-1600
609369,28,20276.0,0.02,12.3,19.6,9.0,9.3,25.5,35.7,0,False,False,30,1500-1600
622269,23,6722.0,0.12,16.2,20.7,11.9,31.7,23.9,34.2,0,False,False,24,1500-1600
131628,56,9249.0,0.09,12.9,18.7,9.6,35.3,20.3,45.3,6,False,False,22,1500-1600
131762,8,18994.0,0.01,18.5,15.6,15.3,29.1,32.6,53.4,0,False,False,32,1500-1600
624489,31,68621.0,0.03,21.4,14.0,8.7,12.5,17.6,34.1,0,False,False,34,1500-1600
624666,56,14365.0,0.03,15.7,28.5,18.1,17.8,21.0,23.1,0,False,False,36,1500-1600
670611,37,14876.0,0.03,12.5,21.1,7.6,10.7,16.2,33.5,0,False,False,11,1500-1600
648725,0,33857.0,0.02,10.0,43.0,8.7,14.5,21.9,34.1,0,False,False,28,1500-1600
131448,37,22120.0,0.02,12.6,22.9,9.1,17.8,19.0,38.0,0,False,False,29,1500-1600
702067,44,9213.0,0.32,6.7,29.7,9.6,19.0,17.4,49.0,0,False,False,3,1500-1600
624636,56,14125.0,0.03,13.9,19.9,11.7,16.6,23.7,22.8,0,False,False,23,1500-1600
131559,37,23445.0,0.22,7.9,25.2,11.5,12.2,44.9,67.9,0,False,False,31,1500-1600
587850,44,15545.0,0.23,17.2,22.6,15.3,11.3,33.1,43.0,0,False,False,27,1500-1600
131328,31,82994.0,0.01,23.3,22.0,8.9,12.3,20.2,36.4,0,False,False,31,1500-1600
645977,8,9486.0,0.07,18.8,13.8,10.5,12.8,22.3,53.3,0,False,False,25,1500-1600
675426,56,3519.0,0.04,10.6,31.5,11.9,24.8,20.7,27.5,0,False,False,4,1500-1600
622191,21,22742.0,0.02,13.6,21.8,7.6,29.4,22.5,33.5,0,False,False,15,1500-1600
623496,21,10893.0,0.0,7.7,25.9,10.2,22.2,34.9,19.3,0,False,False,23,1500-1600
660944,41,6374.0,0.06,11.0,21.5,13.6,22.4,20.5,27.6,0,False,False,12,1500-1600
720305,56,11076.0,0.18,16.8,15.8,10.0,24.2,23.0,36.2,0,False,False,24,1500-1600
688720,0,29944.0,0.01,20.9,19.7,8.8,14.6,17.8,35.1,0,False,False,15,1500-1600
730192,57,12663.0,0.18,9.0,25.3,9.3,8.2,18.2,37.1,0,False,False,3,1500-1600
624660,56,24605.0,0.13,24.1,15.5,9.5,31.6,17.8,36.4,0,False,False,32,1500-1600
624786,56,14885.0,0.09,15.9,14.9,9.3,28.6,17.8,32.2,0,False,False,31,1500-1600
670524,21,8863.0,0.0,17.0,22.3,10.5,41.5,23.2,24.6,0,False,False,22,1500-1600
623172,54,22829.0,0.02,15.9,17.3,9.9,10.7,25.7,28.9,6,False,False,35,1500-1600
670377,56,23903.0,0.04,25.0,15.7,9.4,34.2,18.7,23.6,0,False,False,31,1500-1600
710327,56,10211.0,0.13,19.4,13.8,8.6,25.7,22.2,34.8,0,False,False,19,1500-1600
624633,56,37309.0,0.1,21.6,22.0,11.2,21.6,31.2,32.0,0,False,False,35,1500-1600
701303,56,12001.0,0.18,22.1,12.4,10.0,23.1,16.0,37.7,0,False,False,33,1500-1600
623976,6,8555.0,0.0,21.2,27.3,12.5,12.3,20.9,37.4,0,False,False,31,1500-1600
623082,8,11660.0,0.04,21.4,13.7,15.2,30.4,25.1,59.5,0,False,False,23,1500-1600
639047,6,14791.0,0.0,13.6,23.8,11.5,9.7,18.5,21.0,0,False,False,29,1500-1600
724771,6,20852.0,0.0,23.3,12.9,9.9,19.5,17.7,30.8,0,False,False,36,1500-1600
625599,10,6948.0,0.01,10.6,22.4,9.2,8.6,16.5,36.9,0,False,False,9,1500-1600
707870,53,6271.0,0.0,19.1,15.9,14.4,38.0,38.1,20.1,0,False,False,2,1500-1600
670419,44,13527.0,0.02,25.1,11.6,11.0,8.6,17.4,25.4,0,False,False,19,1500-1600
131383,28,9992.0,0.02,24.4,14.7,8.8,16.1,32.8,21.2,0,False,False,18,1500-1600
623859,53,20816.0,0.06,21.3,14.7,11.7,13.4,37.0,29.6,0,False,False,35,1500-1600
587739,21,30965.0,0.01,18.8,15.1,10.4,46.7,19.0,24.7,0,False,False,25,1500-1600
609480,28,9132.0,0.01,17.5,16.8,12.0,14.8,38.9,34.4,0,False,False,33,1500-1600
622908,53,6982.0,0.03,17.4,19.7,21.6,28.5,63.0,21.6,0,False,False,11,1500-1600
589244,28,26078.0,0.04,35.6,18.9,13.0,14.9,39.4,30.2,0,False,False,27,1500-1600
594440,60,9986.0,0.01,16.4,18.0,12.6,41.7,32.1,31.8,0,True,False,26,1500-1600
625068,9,18222.0,0.03,16.0,26.3,16.8,20.4,53.9,23.8,0,False,False,14,1500-1600
654374,41,12501.0,0.05,11.0,23.4,11.3,32.4,29.9,30.8,1,False,False,12,1500-1600
131372,56,36514.0,0.04,16.6,22.0,10.9,27.0,27.8,29.5,0,False,False,33,1500-1600
709682,37,182503.0,0.06,68.1,12.3,8.8,11.9,20.9,47.1,0,False,False,34,1500-1600
690010,23,4749.0,0.0,15.8,17.9,10.8,33.3,19.6,29.4,0,False,False,21,1500-1600
621468,48,26348.0,0.05,24.3,25.2,17.6,27.8,54.0,26.3,0,False,False,31,1500-1600
131696,40,13059.0,0.02,11.5,22.8,12.4,30.4,22.5,29.5,11,False,False,26,1500-1600
623337,10,10249.0,0.04,12.5,21.0,15.5,31.0,29.3,52.0,0,False,False,25,1500-1600
624639,56,33325.0,0.05,15.6,30.2,14.8,14.6,53.6,23.3,0,False,False,31,1500-1600
589100,22,35458.0,0.03,17.9,29.4,15.9,21.8,43.6,38.3,0,False,False,28,1500-1600
609390,28,1333.0,0.01,1.5,27.9,10.8,25.5,38.3,19.1,0,False,False,21,1500-1600
624921,56,58053.0,0.07,27.9,25.2,14.5,25.8,64.6,29.0,0,False,False,34,1500-1600
587727,44,26066.0,0.12,13.0,20.7,9.8,33.1,19.4,31.5,0,False,False,31,1500-1600
589211,28,26942.0,0.04,18.3,17.6,11.2,10.9,36.9,35.9,0,False,False,28,1500-1600
623523,38,13768.0,0.03,14.6,18.0,10.5,30.7,19.5,42.9,0,False,False,7,1500-1600
624363,56,47197.0,0.2,47.2,10.5,8.4,25.0,17.9,40.1,0,False,False,32,1500-1600
691291,43,12481.0,0.22,15.6,20.1,10.7,29.3,18.5,45.5,0,False,False,33,1500-1600
623925,10,13187.0,0.01,20.2,15.5,11.3,16.7,18.5,44.0,0,False,False,25,1500-1600
131814,28,9101.0,0.02,11.3,24.5,15.0,27.6,53.1,32.4,0,False,False,35,1500-1600
718268,35,17295.0,0.0,39.9,22.9,3.6,13.6,15.9,33.9,0,False,False,31,1500-1600
625542,10,15765.0,0.03,8.7,22.5,9.0,25.8,17.3,44.3,0,False,False,28,1500-1600
699580,56,23671.0,0.04,22.5,12.1,8.9,37.4,17.4,23.9,0,False,False,26,1500-1600
131401,13,7685.0,0.02,13.2,18.3,9.4,24.0,22.2,50.0,0,False,False,13,1500-1600
624540,13,10152.0,0.01,10.5,20.4,10.3,30.9,24.1,56.3,0,False,False,25,1500-1600
624648,56,30136.0,0.07,18.4,22.1,19.4,20.7,19.4,27.2,0,False,False,26,1500-1600
709538,56,11641.0,0.03,16.1,20.2,10.0,22.0,25.1,23.5,0,False,False,13,1500-1600
720726,6,63258.0,0.0,18.8,17.9,6.9,7.7,16.2,22.6,0,False,False,16,1500-1600
639020,6,15815.0,0.0,13.9,28.0,11.0,18.6,22.0,24.5,0,False,False,25,1500-1600
706663,35,20438.0,0.0,36.0,16.1,9.0,26.2,23.5,33.1,0,False,False,18,1500-1600
625284,6,27464.0,0.01,15.0,23.8,12.3,25.4,47.1,29.5,0,False,False,35,1500-1600
131286,6,21440.0,0.0,10.0,30.2,12.7,24.5,25.2,27.9,0,False,False,35,1500-1600
625677,6,8804.0,0.01,17.5,19.3,9.7,19.3,24.7,28.6,0,False,False,11,1500-1600
621771,6,29164.0,0.01,16.3,20.1,11.3,24.2,35.9,30.1,0,False,False,29,1500-1600
649211,6,48359.0,0.0,17.8,21.9,12.1,21.0,23.3,25.9,0,False,False,36,1500-1600
623460,6,23543.0,0.0,18.1,19.2,14.4,28.6,24.4,23.9,0,False,False,32,1500-1600
131505,6,35655.0,0.0,12.9,32.6,13.6,24.1,51.0,25.9,0,False,False,33,1600-1700
584736,6,46490.0,0.0,17.9,24.2,12.9,26.9,33.8,33.2,0,False,False,34,1600-1700
720911,35,24205.0,0.0,20.3,29.0,7.3,21.8,23.5,36.7,0,False,False,18,1600-1700
131785,6,16955.0,0.01,8.9,32.2,12.6,23.2,29.8,24.6,0,False,False,30,1600-1700
699789,35,39560.0,0.0,41.3,10.8,8.6,12.6,16.0,37.7,0,False,False,31,1600-1700
1024,8,23753.0,0.02,31.0,12.7,11.8,33.8,38.1,55.6,0,False,False,13,1600-1700
911,53,20054.0,0.06,23.3,17.1,18.4,24.2,73.5,37.7,0,False,False,27,1600-1700
649277,0,39465.0,0.0,25.9,14.3,3.9,35.2,18.9,38.1,0,False,False,19,1600-1700
131557,6,71127.0,0.01,20.5,21.6,13.5,28.6,26.9,31.5,0,False,False,35,1600-1700
624375,56,34279.0,0.12,38.7,18.1,10.9,32.8,22.3,40.0,0,False,False,26,1600-1700
661043,41,3155.0,0.03,9.6,24.4,10.2,16.7,52.2,20.7,0,False,False,7,1600-1700
676605,43,9504.0,0.14,17.5,18.4,12.0,39.2,22.4,36.9,0,False,False,19,1600-1700
716978,37,17268.0,0.02,13.8,28.4,9.3,16.0,16.6,39.9,0,False,False,28,1600-1700
592250,60,21448.0,0.03,18.3,19.1,11.7,39.6,35.4,33.9,0,True,False,30,1600-1700
670620,14,12183.0,0.02,12.7,18.7,3.7,42.0,21.1,45.8,0,False,False,13,1600-1700
709502,43,12702.0,0.09,21.2,15.4,10.0,21.8,31.9,32.0,0,False,False,6,1600-1700
625692,21,25876.0,0.01,12.5,20.8,9.8,23.9,19.9,26.0,0,False,False,27,1600-1700
723785,21,3911.0,0.0,16.1,15.9,9.1,45.0,17.6,20.7,0,False,False,5,1600-1700
719220,21,2820.0,0.03,11.8,32.1,12.9,25.3,23.3,24.0,0,False,False,17,1600-1700
593057,60,19195.0,0.02,14.8,20.0,9.5,31.4,30.9,37.9,0,True,False,30,1600-1700
624561,43,9908.0,0.26,10.7,23.2,10.4,19.2,24.1,41.2,0,False,False,3,1600-1700
131765,44,10041.0,0.06,13.4,21.7,10.6,11.2,43.4,25.5,0,False,False,15,1600-1700
589373,28,6149.0,0.05,7.5,28.0,14.3,23.2,63.4,27.1,0,False,False,28,1600-1700
625848,61,37561.0,0.0,34.8,16.1,16.9,28.7,59.5,36.6,0,False,False,13,1600-1700
670491,22,38027.0,0.0,16.9,18.9,9.9,26.4,19.0,19.5,0,False,False,6,1600-1700
670428,0,29074.0,0.01,20.5,16.0,11.9,34.9,31.3,41.6,0,False,False,25,1600-1700
622875,18,20265.0,0.01,7.0,22.5,8.6,42.5,16.6,26.5,0,False,False,25,1600-1700
624057,44,17020.0,0.19,15.3,21.6,11.8,9.5,18.2,39.4,0,False,False,23,1600-1700
717286,56,10696.0,0.1,24.2,16.0,10.4,15.0,17.2,29.8,0,False,False,24,1600-1700
621489,48,16028.0,0.1,17.5,24.2,15.2,24.2,41.4,40.9,0,False,False,26,1600-1700
724836,23,3420.0,0.01,9.8,42.0,10.5,23.1,17.9,23.8,0,False,False,2,1600-1700
625845,61,51973.0,0.01,23.5,13.5,9.1,18.0,16.9,48.9,0,False,False,28,1600-1700
609360,28,7787.0,0.02,14.9,18.0,12.4,13.3,40.7,26.7,0,False,False,36,1600-1700
709664,0,27301.0,0.0,24.1,14.9,8.3,32.0,16.7,37.6,0,False,False,27,1600-1700
688660,21,3375.0,0.0,37.5,18.4,10.7,35.2,18.1,16.8,0,False,False,6,1600-1700
715078,44,11386.0,0.07,10.8,20.8,8.1,9.4,18.3,24.1,0,False,False,20,1600-1700
661639,42,5885.0,0.09,19.7,13.1,15.4,41.7,19.3,44.0,0,False,False,15,1600-1700
623448,31,141840.0,0.0,12.9,20.7,10.3,15.1,32.5,25.6,0,False,False,19,1600-1700
625833,10,24443.0,0.0,20.3,12.4,7.6,7.6,18.4,29.7,0,False,False,19,1600-1700
131446,22,19974.0,0.07,6.2,25.4,10.7,28.5,41.2,45.1,0,False,False,20,1600-1700
